Order Id,order date (DateOrders),Order Customer Id,Order Region,Order Country,Order State,Order Status,Order City,Order Zipcode,Shipping Mode,Days for shipment (scheduled),Benefit per order,Sales per customer,Order Profit Per Order,Order Item Id,Order Item Cardprod Id,Order Item Quantity,Order Item Product Price,Order Item Discount,Order Item Discount Rate,Order Item Profit Ratio,Sales,Order Item Total,Product Card Id,Product Category Id,Category Name,Product Name,Product Price,Product Status,Late_delivery_risk
52970,2/12/2017 5:24,10296,South America,Brasil,Marañón,COMPLETE,São Luís,,Standard Class,4,37.5,299.9899902,37.5,132396,1004,1,399.980011,100.0,0.25,0.129999995,399.980011,299.9899902,1004,45,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,399.980011,0,1
16554,8/30/2015 15:15,8364,Western Europe,Francia,Alsacia-Champaña-Ardenas-Lorena,PENDING_PAYMENT,Reims,,Second Class,2,10.96000004,156.5700073,10.96000004,41342,365,3,59.99000168,23.39999962,0.129999995,0.07,179.9700012,156.5700073,365,17,Cleats,Perfect Fitness Perfect Rip Deck,59.99000168,0,1
23014,12/2/2015 22:28,9590,Southeast Asia,Myanmar (Birmania),Rangún,ON_HOLD,Rangún,,Same Day,0,38.0,199.9900055,38.0,57611,1073,1,199.9900055,0.0,0.0,0.189999998,199.9900055,199.9900055,1073,48,Water Sports,Pelican Sunstream 100 Kayak,199.9900055,0,1
74819,12/28/2017 4:04,18372,South Asia,Pakistán,Sind,COMPLETE,Hyderabad,,First Class,1,-74.47000122,456.8699951,-74.47000122,178134,1353,1,461.480011,4.610000134,0.01,-0.159999996,461.480011,456.8699951,1353,66,Crafts,Porcelain crafts,461.480011,0,1
51662,1/24/2017 3:08,5298,Central America,México,Coahuila,COMPLETE,Saltillo,,Standard Class,4,81.33999634,165.9900055,81.33999634,129089,1073,1,199.9900055,34.0,0.170000002,0.49000001,199.9900055,165.9900055,1073,48,Water Sports,Pelican Sunstream 100 Kayak,199.9900055,0,0
3355,2/18/2015 23:03,7843,Central America,Honduras,Cortés,PENDING,San Pedro Sula,,First Class,1,27.20000076,120.8899994,27.20000076,8341,403,1,129.9900055,9.100000381,0.07,0.230000004,129.9900055,120.8899994,403,18,Men's Footwear,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,1
7632,4/22/2015 9:28,2932,South America,Argentina,Buenos Aires,ON_HOLD,Buenos Aires,,Standard Class,4,50.68999863,149.9900055,50.68999863,19100,191,2,99.98999786,50.0,0.25,0.340000004,199.9799957,149.9900055,191,9,Cardio Equipment,Nike Men's Free 5.0+ Running Shoe,99.98999786,0,0
23622,12/11/2015 19:29,197,Eastern Asia,China,Shandong,COMPLETE,Weifang,,Standard Class,4,24.25,193.9900055,24.25,59100,1073,1,199.9900055,6.0,0.029999999,0.129999995,199.9900055,193.9900055,1073,48,Water Sports,Pelican Sunstream 100 Kayak,199.9900055,0,0
40871,8/19/2016 14:34,5778,West of USA ,Estados Unidos,California,COMPLETE,Pomona,91767.0,First Class,1,29.39999962,167.9900055,29.39999962,102009,1073,1,199.9900055,32.0,0.159999996,0.180000007,199.9900055,167.9900055,1073,48,Water Sports,Pelican Sunstream 100 Kayak,199.9900055,0,1
36104,6/11/2016 0:29,3920,West of USA ,Estados Unidos,California,PENDING,Los Angeles,90008.0,Second Class,2,24.0,96.0,24.0,90160,502,2,50.0,4.0,0.039999999,0.25,100.0,96.0,502,24,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,50.0,0,1
51553,1/22/2017 12:57,7765,South America,Chile,Santiago de Chile,COMPLETE,Santiago de Chile,,Second Class,2,34.40000153,122.8399963,34.40000153,128840,403,1,129.9900055,7.150000095,0.059999999,0.280000001,129.9900055,122.8399963,403,18,Men's Footwear,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,1
39346,7/28/2016 8:18,11653,East of USA,Estados Unidos,Pensilvania,PENDING_PAYMENT,Philadelphia,19140.0,Standard Class,4,37.79999924,377.980011,37.79999924,98224,1004,1,399.980011,22.0,0.059999999,0.100000001,399.980011,377.980011,1004,45,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,399.980011,0,0
37757,7/5/2016 3:36,10067,East of USA,Estados Unidos,Maryland,PENDING,Baltimore,21215.0,Second Class,2,16.17000008,121.5599976,16.17000008,94223,282,4,31.98999977,6.400000095,0.050000001,0.129999995,127.9599991,121.5599976,282,13,Electronics,Under Armour Women's Ignite PIP VI Slide,31.98999977,0,1
39353,7/28/2016 10:45,2921,West of USA ,Estados Unidos,California,COMPLETE,Los Angeles,90049.0,Standard Class,4,0.0,248.9799957,0.0,98248,191,3,99.98999786,50.99000168,0.170000002,0.0,299.9700012,248.9799957,191,9,Cardio Equipment,Nike Men's Free 5.0+ Running Shoe,99.98999786,0,0
17804,9/17/2015 21:11,2227,Western Europe,Francia,Languedoc-Rosellón-Mediodía-Pirineos,SUSPECTED_FRAUD,Narbonne,,First Class,1,50.58000183,148.7599945,50.58000183,44483,627,4,39.99000168,11.19999981,0.07,0.340000004,159.9600067,148.7599945,627,29,Shop By Sport,Under Armour Girls' Toddler Spine Surge Runni,39.99000168,0,0
43355,9/24/2016 20:50,1529,West Asia,Turquía,Estambul,PENDING_PAYMENT,Estambul,,Second Class,2,-26.22999954,32.79000092,-26.22999954,108309,627,1,39.99000168,7.199999809,0.180000007,-0.800000012,39.99000168,32.79000092,627,29,Shop By Sport,Under Armour Girls' Toddler Spine Surge Runni,39.99000168,0,1
68017,9/19/2017 21:02,1512,Western Europe,Francia,Aquitania-Lemosín-Poitou-Charentes,PROCESSING,La Rochelle,,Second Class,2,51.95000076,148.4400024,51.95000076,170044,1014,3,49.97999954,1.5,0.01,0.349999994,149.9400024,148.4400024,1014,46,Indoor/Outdoor Games,O'Brien Men's Neoprene Life Vest,49.97999954,0,1
29259,3/3/2016 2:22,3888,Southeast Asia,Tailandia,Bangkok,PENDING,Bangkok,,Standard Class,4,97.01000214,293.980011,97.01000214,73186,957,1,299.980011,6.0,0.02,0.330000013,299.980011,293.980011,957,43,Camping & Hiking,Diamondback Women's Serene Classic Comfort Bi,299.980011,0,1
40174,8/9/2016 10:23,1703,East of USA,Estados Unidos,Nueva Jersey,PENDING_PAYMENT,Morristown,7960.0,Standard Class,4,3.390000105,29.98999977,3.390000105,100259,627,1,39.99000168,10.0,0.25,0.109999999,39.99000168,29.98999977,627,29,Shop By Sport,Under Armour Girls' Toddler Spine Surge Runni,39.99000168,0,1
38280,7/12/2016 18:50,5358,US Center ,Estados Unidos,Michigan,CLOSED,Detroit,48227.0,First Class,1,56.97999954,189.9199982,56.97999954,95559,1014,4,49.97999954,10.0,0.050000001,0.300000012,199.9199982,189.9199982,1014,46,Indoor/Outdoor Games,O'Brien Men's Neoprene Life Vest,49.97999954,0,1
23127,12/4/2015 14:04,1139,South Asia,India,Maharashtra,PENDING_PAYMENT,Pimpri,,Standard Class,4,5.039999962,80.0,5.039999962,57905,502,2,50.0,20.0,0.200000003,0.059999999,100.0,80.0,502,24,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,50.0,0,0
17752,9/17/2015 2:57,11038,Southern Europe,Italia,Sicilia,PENDING_PAYMENT,Marsala,,Standard Class,4,9.050000191,34.79000092,9.050000191,44363,627,1,39.99000168,5.199999809,0.129999995,0.25999999,39.99000168,34.79000092,627,29,Shop By Sport,Under Armour Girls' Toddler Spine Surge Runni,39.99000168,0,0
6462,4/5/2015 7:34,8763,Central America,Nicaragua,Managua,PENDING,Managua,,Standard Class,4,29.25,97.48999786,29.25,16173,403,1,129.9900055,32.5,0.25,0.300000012,129.9900055,97.48999786,403,18,Men's Footwear,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,0
29234,3/2/2016 17:37,3877,South Asia,India,Madhya Pradesh,COMPLETE,Dewas,,Second Class,2,156.7899933,319.980011,156.7899933,73120,1004,1,399.980011,80.0,0.200000003,0.49000001,399.980011,319.980011,1004,45,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,399.980011,0,1
53620,2/21/2017 17:07,4628,Central America,Guatemala,Guatemala,COMPLETE,Villa Nueva,,Second Class,2,29.70000076,197.9900055,29.70000076,134026,1073,1,199.9900055,2.0,0.01,0.150000006,199.9900055,197.9900055,1073,48,Water Sports,Pelican Sunstream 100 Kayak,199.9900055,0,1
44735,10/15/2016 0:18,6442,Central Africa,República Democrática del Congo,Katanga,CANCELED,Kolwezi,,Standard Class,4,62.86999893,186.0,62.86999893,111730,502,4,50.0,14.0,0.07,0.340000004,200.0,186.0,502,24,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,50.0,0,0
73193,12/4/2017 10:25,16746,Southeast Asia,Myanmar (Birmania),Rangún,PENDING_PAYMENT,Rangún,,First Class,1,36.04999924,288.4200134,36.04999924,176508,1360,1,327.75,39.33000183,0.119999997,0.129999995,327.75,288.4200134,1360,73,Sporting Goods,Smart watch ,327.75,0,1
47033,11/17/2016 13:24,8505,West Africa,Nigeria,Kano,COMPLETE,Kano,,Second Class,2,-690.8499756,293.980011,-690.8499756,117551,957,1,299.980011,6.0,0.02,-2.349999905,299.980011,293.980011,957,43,Camping & Hiking,Diamondback Women's Serene Classic Comfort Bi,299.980011,0,1
14463,7/31/2015 2:40,5253,Northern Europe,Reino Unido,Inglaterra,PAYMENT_REVIEW,Mansfield,,Standard Class,4,104.7099991,439.9599915,104.7099991,36169,191,5,99.98999786,59.99000168,0.119999997,0.239999995,499.9500122,439.9599915,191,9,Cardio Equipment,Nike Men's Free 5.0+ Running Shoe,99.98999786,0,0
28150,2/15/2016 21:50,12069,Southeast Asia,Indonesia,Sumatra Occidental,PROCESSING,Padang,,Second Class,2,157.4299927,327.980011,157.4299927,70401,1004,1,399.980011,72.0,0.180000007,0.479999989,399.980011,327.980011,1004,45,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,399.980011,0,1
72130,11/18/2017 22:00,15683,Southeast Asia,Tailandia,Bangkok,PROCESSING,Bangkok,,First Class,1,140.6600037,293.0400085,140.6600037,175445,1356,1,293.0400085,0.0,0.0,0.479999989,293.0400085,293.0400085,1356,69,Health and Beauty,First aid kit,293.0400085,0,1
5703,3/25/2015 5:39,5197,Central America,Costa Rica,Guanacaste,COMPLETE,Nicoya,,Standard Class,4,-71.97000122,89.95999908,-71.97000122,14204,1014,2,49.97999954,10.0,0.100000001,-0.800000012,99.95999908,89.95999908,1014,46,Indoor/Outdoor Games,O'Brien Men's Neoprene Life Vest,49.97999954,0,0
14979,8/7/2015 15:27,6230,Southern Europe,Italia,Lombardía,PENDING_PAYMENT,Milan,,Standard Class,4,12.72999954,48.97999954,12.72999954,37517,1014,1,49.97999954,1.0,0.02,0.25999999,49.97999954,48.97999954,1014,46,Indoor/Outdoor Games,O'Brien Men's Neoprene Life Vest,49.97999954,0,1
69654,10/13/2017 18:32,13207,Northern Europe,Reino Unido,Inglaterra,PROCESSING,Manchester,,Second Class,2,180.0899963,375.1900024,180.0899963,172969,1349,1,452.0400085,76.84999847,0.170000002,0.479999989,452.0400085,375.1900024,1349,62,Cameras ,Web Camera,452.0400085,0,1
27276,2/3/2016 3:38,2157,Oceania,Australia,Queensland,COMPLETE,Townsville,,Standard Class,4,122.6600037,260.980011,122.6600037,68328,957,1,299.980011,39.0,0.129999995,0.469999999,299.980011,260.980011,957,43,Camping & Hiking,Diamondback Women's Serene Classic Comfort Bi,299.980011,0,0
66109,8/23/2017 0:34,4563,Western Europe,Alemania,Bavaria,PROCESSING,Erlangen,,Second Class,2,68.88999939,208.7700043,68.88999939,165242,365,4,59.99000168,31.19000053,0.129999995,0.330000013,239.9600067,208.7700043,365,17,Cleats,Perfect Fitness Perfect Rip Deck,59.99000168,0,1
30445,3/20/2016 9:53,5853,Oceania,Nueva Zelanda,Wellington,COMPLETE,Wellington,,Standard Class,4,-77.5699997,58.18999863,-77.5699997,76108,365,1,59.99000168,1.799999952,0.029999999,-1.330000043,59.99000168,58.18999863,365,17,Cleats,Perfect Fitness Perfect Rip Deck,59.99000168,0,1
7086,4/14/2015 10:11,1228,Central America,Honduras,Francisco Morazán,PENDING_PAYMENT,Tegucigalpa,,First Class,1,-1.870000005,43.47999954,-1.870000005,17745,1014,1,49.97999954,6.5,0.129999995,-0.039999999,49.97999954,43.47999954,1014,46,Indoor/Outdoor Games,O'Brien Men's Neoprene Life Vest,49.97999954,0,1
15578,8/16/2015 9:19,1290,Northern Europe,Reino Unido,Inglaterra,PENDING,Bradford,,Standard Class,4,55.68000031,191.9900055,55.68000031,38945,1073,1,199.9900055,8.0,0.039999999,0.289999992,199.9900055,191.9900055,1073,48,Water Sports,Pelican Sunstream 100 Kayak,199.9900055,0,0
26593,1/24/2016 4:21,12060,Eastern Asia,China,Jiangsu,PENDING,Changzhou,,Second Class,2,9.0,150.0,9.0,66592,502,4,50.0,50.0,0.25,0.059999999,200.0,150.0,502,24,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,50.0,0,1
33814,5/8/2016 14:12,9823,East of USA,Estados Unidos,Nueva Jersey,PROCESSING,Westfield,7090.0,Standard Class,4,-39.20000076,49.0,-39.20000076,84404,502,1,50.0,1.0,0.02,-0.800000012,50.0,49.0,502,24,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,50.0,0,1
1246,1/19/2015 4:10,9098,Central America,Guatemala,Guatemala,COMPLETE,Villa Canales,,Standard Class,4,80.95999908,175.9900055,80.95999908,3083,1073,1,199.9900055,24.0,0.119999997,0.460000008,199.9900055,175.9900055,1073,48,Water Sports,Pelican Sunstream 100 Kayak,199.9900055,0,0
48293,12/5/2016 22:50,1972,West Asia,Turquía,Antalya,CLOSED,Antalya,,Standard Class,4,42.90000153,114.3899994,42.90000153,120783,403,1,129.9900055,15.60000038,0.119999997,0.379999995,129.9900055,114.3899994,403,18,Men's Footwear,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,0
30286,3/18/2016 2:11,2745,South Asia,Bangladés,Daca,COMPLETE,Daca,,Second Class,2,11.88000011,35.99000168,11.88000011,75678,627,1,39.99000168,4.0,0.100000001,0.330000013,39.99000168,35.99000168,627,29,Shop By Sport,Under Armour Girls' Toddler Spine Surge Runni,39.99000168,0,0
32775,4/23/2016 10:11,2008,West of USA ,Estados Unidos,California,PROCESSING,Westminster,92683.0,Second Class,2,69.97000122,199.9199982,69.97000122,81976,1014,5,49.97999954,49.97999954,0.200000003,0.349999994,249.8999939,199.9199982,1014,46,Indoor/Outdoor Games,O'Brien Men's Neoprene Life Vest,49.97999954,0,1
54391,3/4/2017 23:14,5658,South America,Venezuela,Miranda,COMPLETE,Guatire,,First Class,1,6.800000191,113.3700027,6.800000191,136015,627,3,39.99000168,6.599999905,0.059999999,0.059999999,119.9700012,113.3700027,627,29,Shop By Sport,Under Armour Girls' Toddler Spine Surge Runni,39.99000168,0,1
67471,9/11/2017 21:44,250,Western Europe,Francia,Aquitania-Lemosín-Poitou-Charentes,COMPLETE,Pau,,Standard Class,4,165.4299927,351.980011,165.4299927,168662,1004,1,399.980011,48.0,0.119999997,0.469999999,399.980011,351.980011,1004,45,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,399.980011,0,0
21514,11/11/2015 0:57,5342,South Asia,India,Guyarat,PENDING_PAYMENT,Jamnagar,,Standard Class,4,19.84000015,94.45999908,19.84000015,53784,1014,2,49.97999954,5.5,0.059999999,0.209999993,99.95999908,94.45999908,1014,46,Indoor/Outdoor Games,O'Brien Men's Neoprene Life Vest,49.97999954,0,1
48750,12/12/2016 14:56,2826,West Africa,Nigeria,Kaduna,PROCESSING,Kaduna,,Standard Class,4,36.75,113.0899963,36.75,121923,403,1,129.9900055,16.89999962,0.129999995,0.330000013,129.9900055,113.0899963,403,18,Men's Footwear,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,1
13082,7/10/2015 22:51,2946,Southern Europe,Italia,Lombardía,PENDING_PAYMENT,Monza,,Second Class,2,105.8300018,377.980011,105.8300018,32718,1004,1,399.980011,22.0,0.059999999,0.280000001,399.980011,377.980011,1004,45,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,399.980011,0,1
15691,8/18/2015 0:54,11949,Western Europe,Francia,Aquitania-Lemosín-Poitou-Charentes,PROCESSING,Limoges,,Standard Class,4,94.0699997,191.9799957,94.0699997,39239,191,2,99.98999786,8.0,0.039999999,0.49000001,199.9799957,191.9799957,191,9,Cardio Equipment,Nike Men's Free 5.0+ Running Shoe,99.98999786,0,0
17516,9/13/2015 16:17,2920,Northern Europe,Irlanda,Dublín,PENDING_PAYMENT,Dublín,,Standard Class,4,-16.29999924,89.08000183,-16.29999924,43792,116,2,44.99000168,0.899999976,0.01,-0.180000007,89.98000336,89.08000183,116,6,Tennis & Racquet,Nike Men's Comfort 2 Slide,44.99000168,0,0
64056,7/24/2017 1:19,5614,Northern Europe,Reino Unido,Inglaterra,COMPLETE,Bristol,,Second Class,2,-7.659999847,178.1699982,-7.659999847,160162,365,3,59.99000168,1.799999952,0.01,-0.039999999,179.9700012,178.1699982,365,17,Cleats,Perfect Fitness Perfect Rip Deck,59.99000168,0,0
13221,7/12/2015 23:33,347,Western Europe,Francia,Languedoc-Rosellón-Mediodía-Pirineos,PENDING_PAYMENT,Carcassonne,,Standard Class,4,139.6399994,284.9700012,139.6399994,33082,191,3,99.98999786,15.0,0.050000001,0.49000001,299.9700012,284.9700012,191,9,Cardio Equipment,Nike Men's Free 5.0+ Running Shoe,99.98999786,0,0
19437,10/11/2015 17:17,9830,Southern Europe,España,Madrid,PENDING_PAYMENT,Madrid,,First Class,1,38.93000031,115.1699982,38.93000031,48575,627,3,39.99000168,4.800000191,0.039999999,0.340000004,119.9700012,115.1699982,627,29,Shop By Sport,Under Armour Girls' Toddler Spine Surge Runni,39.99000168,0,1
61518,6/17/2017 0:08,1861,South America,Brasil,Marañón,PENDING_PAYMENT,Presidente Dutra,,Second Class,2,49.97000122,101.9700012,49.97000122,153839,627,3,39.99000168,18.0,0.150000006,0.49000001,119.9700012,101.9700012,627,29,Shop By Sport,Under Armour Girls' Toddler Spine Surge Runni,39.99000168,0,1
61281,6/13/2017 13:06,5565,Central America,México,Distrito Federal,PENDING_PAYMENT,Mexico City,,Standard Class,4,64.69000244,245.9799957,64.69000244,153303,957,1,299.980011,54.0,0.180000007,0.25999999,299.980011,245.9799957,957,43,Camping & Hiking,Diamondback Women's Serene Classic Comfort Bi,299.980011,0,0
486,1/8/2015 1:55,1865,Caribbean,República Dominicana,Santo Domingo,PROCESSING,Santo Domingo,,Second Class,2,22.78000069,201.5700073,22.78000069,1195,365,4,59.99000168,38.38999939,0.159999996,0.109999999,239.9600067,201.5700073,365,17,Cleats,Perfect Fitness Perfect Rip Deck,59.99000168,0,0
39626,8/1/2016 10:24,3154,East of USA,Estados Unidos,Nueva Jersey,COMPLETE,Belleville,7109.0,Second Class,2,-16.36000061,97.95999908,-16.36000061,98910,1014,2,49.97999954,2.0,0.02,-0.170000002,99.95999908,97.95999908,1014,46,Indoor/Outdoor Games,O'Brien Men's Neoprene Life Vest,49.97999954,0,0
26625,1/24/2016 15:34,2967,Southeast Asia,Indonesia,Aceh,PROCESSING,Banda Aceh,,First Class,1,107.9899979,239.9799957,107.9899979,66681,957,1,299.980011,60.0,0.200000003,0.449999988,299.980011,239.9799957,957,43,Camping & Hiking,Diamondback Women's Serene Classic Comfort Bi,299.980011,0,1
14242,7/27/2015 21:15,5168,Western Europe,Alemania,Renania del Norte-Westfalia,PAYMENT_REVIEW,Moers,,First Class,1,18.20000076,181.9900055,18.20000076,35626,1073,1,199.9900055,18.0,0.090000004,0.100000001,199.9900055,181.9900055,1073,48,Water Sports,Pelican Sunstream 100 Kayak,199.9900055,0,1
32365,4/17/2016 10:33,10646,US Center ,Estados Unidos,Texas,CLOSED,Brownsville,78521.0,Standard Class,4,42.54999924,151.9600067,42.54999924,80942,627,4,39.99000168,8.0,0.050000001,0.280000001,159.9600067,151.9600067,627,29,Shop By Sport,Under Armour Girls' Toddler Spine Surge Runni,39.99000168,0,1
73030,12/2/2017 1:18,16583,Oceania,Australia,Queensland,PROCESSING,Brisbane,,Standard Class,4,5.789999962,74.26999664,5.789999962,176345,1359,1,84.40000153,10.13000011,0.119999997,0.079999998,84.40000153,74.26999664,1359,72,Pet Supplies,Adult dog supplies,84.40000153,0,1
58068,4/27/2017 15:27,4177,Central America,México,Puebla,ON_HOLD,Puebla,,Standard Class,4,52.47999954,149.9400024,52.47999954,145289,1014,3,49.97999954,0.0,0.0,0.349999994,149.9400024,149.9400024,1014,46,Indoor/Outdoor Games,O'Brien Men's Neoprene Life Vest,49.97999954,0,0
65167,8/9/2017 6:33,11730,Western Europe,Francia,Norte-Paso de Calais-Picardía,PENDING,Lille,,Standard Class,4,-41.75,196.0,-41.75,162865,502,4,50.0,4.0,0.02,-0.209999993,200.0,196.0,502,24,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,50.0,0,0
23073,12/3/2015 19:08,1433,South Asia,India,Rajastán,PROCESSING,Ajmer,,First Class,1,73.5,150.0,73.5,57769,502,3,50.0,0.0,0.0,0.49000001,150.0,150.0,502,24,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,50.0,0,1
1920,1/29/2015 0:18,5491,Central America,México,Jalisco,COMPLETE,Guadalajara,,Standard Class,4,92.38999939,439.9599915,92.38999939,4798,191,5,99.98999786,59.99000168,0.119999997,0.209999993,499.9500122,439.9599915,191,9,Cardio Equipment,Nike Men's Free 5.0+ Running Shoe,99.98999786,0,1
27851,2/11/2016 13:05,6859,Southeast Asia,Malasia,Kuala Lumpur,PENDING,Kuala Lumpur,,Standard Class,4,-692.9699707,395.980011,-692.9699707,69722,1004,1,399.980011,4.0,0.01,-1.75,399.980011,395.980011,1004,45,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,399.980011,0,0
56618,4/6/2017 11:27,2329,Central America,México,Chihuahua,PROCESSING,Chihuahua,,Standard Class,4,67.65000153,245.9799957,67.65000153,141622,957,1,299.980011,54.0,0.180000007,0.280000001,299.980011,245.9799957,957,43,Camping & Hiking,Diamondback Women's Serene Classic Comfort Bi,299.980011,0,0
62573,7/2/2017 9:45,10636,Western Europe,Países Bajos,Güeldres,ON_HOLD,Nijmegen,,Second Class,2,54.40000153,120.8899994,54.40000153,156401,403,1,129.9900055,9.100000381,0.07,0.449999988,129.9900055,120.8899994,403,18,Men's Footwear,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,1
31610,4/6/2016 10:02,9695,East of USA,Estados Unidos,Nueva Jersey,COMPLETE,Hackensack,7601.0,Standard Class,4,170.2700043,395.980011,170.2700043,78993,1004,1,399.980011,4.0,0.01,0.430000007,399.980011,395.980011,1004,45,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,399.980011,0,1
6117,3/31/2015 6:42,6670,Central America,México,Tamaulipas,PENDING_PAYMENT,Reynosa,,Standard Class,4,63.66999817,227.4100037,63.66999817,15284,1014,5,49.97999954,22.48999977,0.090000004,0.280000001,249.8999939,227.4100037,1014,46,Indoor/Outdoor Games,O'Brien Men's Neoprene Life Vest,49.97999954,0,0
21501,11/10/2015 20:24,4336,Oceania,Australia,Queensland,PENDING_PAYMENT,Gold Coast,,Second Class,2,2.359999895,47.25,2.359999895,53752,502,1,50.0,2.75,0.059999999,0.050000001,50.0,47.25,502,24,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,50.0,0,0
63782,7/20/2017 1:19,3002,Western Europe,Francia,Normandía,PENDING_PAYMENT,Le Havre,,Standard Class,4,60.06000137,181.9900055,60.06000137,159431,625,1,199.9900055,18.0,0.090000004,0.330000013,199.9900055,181.9900055,625,29,Shop By Sport,Nike Men's Kobe IX Elite Low Basketball Shoe,199.9900055,0,0
57032,4/12/2017 12:29,10093,South America,Brasil,São Paulo,PROCESSING,Americana,,Standard Class,4,24.5699997,91.0,24.5699997,142662,502,2,50.0,9.0,0.090000004,0.270000011,100.0,91.0,502,24,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,50.0,0,0
32494,4/19/2016 7:44,3122,US Center ,Estados Unidos,Texas,CANCELED,Houston,77041.0,Second Class,2,-28.12000084,38.36000061,-28.12000084,81264,775,4,9.989999771,1.600000024,0.039999999,-0.730000019,39.95999908,38.36000061,775,35,Golf Gloves,Clicgear 8.0 Shoe Brush,9.989999771,0,0
62740,7/4/2017 20:15,7036,Western Europe,Alemania,Hamburgo,COMPLETE,Hamburgo,,Standard Class,4,40.13000107,123.4899979,40.13000107,156857,403,1,129.9900055,6.5,0.050000001,0.330000013,129.9900055,123.4899979,403,18,Men's Footwear,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,1
39297,7/27/2016 15:08,7781,US Center ,Estados Unidos,Iowa,PENDING_PAYMENT,Dubuque,52001.0,Standard Class,4,10.47000027,44.0,10.47000027,98112,502,1,50.0,6.0,0.119999997,0.239999995,50.0,44.0,502,24,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,50.0,0,0
525,1/8/2015 15:34,10830,South America,Brasil,São Paulo,PENDING,Limeira,,Second Class,2,-95.01999664,118.7799988,-95.01999664,1300,365,2,59.99000168,1.200000048,0.01,-0.800000012,119.9800034,118.7799988,365,17,Cleats,Perfect Fitness Perfect Rip Deck,59.99000168,0,1
11027,6/10/2015 22:53,8697,Northern Europe,Dinamarca,Dinamarca Meridional,COMPLETE,Odense,,Standard Class,4,25.47999954,98.0,25.47999954,27611,502,2,50.0,2.0,0.02,0.25999999,100.0,98.0,502,24,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,50.0,0,0
35372,5/31/2016 8:02,7612,South of  USA ,Estados Unidos,Florida,COMPLETE,Miramar,33023.0,Second Class,2,-5.699999809,149.9900055,-5.699999809,88359,191,2,99.98999786,50.0,0.25,-0.039999999,199.9799957,149.9900055,191,9,Cardio Equipment,Nike Men's Free 5.0+ Running Shoe,99.98999786,0,1
2616,2/8/2015 4:09,165,South America,Venezuela,Zulia,PAYMENT_REVIEW,Maracaibo,,Standard Class,4,136.6999969,278.9700012,136.6999969,6561,191,3,99.98999786,21.0,0.07,0.49000001,299.9700012,278.9700012,191,9,Cardio Equipment,Nike Men's Free 5.0+ Running Shoe,99.98999786,0,0
68274,9/23/2017 15:04,12119,Northern Europe,Reino Unido,Inglaterra,CLOSED,Sheffield,,Standard Class,4,26.72999954,59.38999939,26.72999954,170690,365,1,59.99000168,0.600000024,0.01,0.449999988,59.99000168,59.38999939,365,17,Cleats,Perfect Fitness Perfect Rip Deck,59.99000168,0,1
39655,8/1/2016 20:33,171,West of USA ,Estados Unidos,Montana,PROCESSING,Great Falls,59405.0,Second Class,2,61.63000107,212.5,61.63000107,98967,502,5,50.0,37.5,0.150000006,0.289999992,250.0,212.5,502,24,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,50.0,0,1
53334,2/17/2017 12:55,4095,Central America,México,Distrito Federal,COMPLETE,Tlalpan,,Second Class,2,37.04999924,173.9299927,37.04999924,133261,1014,4,49.97999954,25.98999977,0.129999995,0.209999993,199.9199982,173.9299927,1014,46,Indoor/Outdoor Games,O'Brien Men's Neoprene Life Vest,49.97999954,0,1
41109,8/23/2016 1:57,7271,East of USA,Estados Unidos,Nueva Jersey,CLOSED,East Orange,7017.0,Second Class,2,153.5899963,319.980011,153.5899963,102626,1004,1,399.980011,80.0,0.200000003,0.479999989,399.980011,319.980011,1004,45,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,399.980011,0,1
